_id,controllerId,instrumentId,name,value,ts,mining,color,category,createdAt,updatedAt
660ed9829044d763190aa923,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249218,YUMPAG,#0bb97d,success,2024-04-04T16:46:58.632Z,2024-04-04T16:46:58.632Z
660ed9c09044d763190ab297,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249280,YUMPAG,#0bb97d,success,2024-04-04T16:48:00.592Z,2024-04-04T16:48:00.592Z
660ed9fe9044d763190abca7,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249342,YUMPAG,#0bb97d,success,2024-04-04T16:49:02.533Z,2024-04-04T16:49:02.533Z
660eda3c9044d763190ac6b7,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249404,YUMPAG,#0bb97d,success,2024-04-04T16:50:04.447Z,2024-04-04T16:50:04.447Z
660eda7a9044d763190acff7,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712249466,YUMPAG,#0bb97d,success,2024-04-04T16:51:06.388Z,2024-04-04T16:51:06.388Z
660edab89044d763190ad9a1,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249528,YUMPAG,#0bb97d,success,2024-04-04T16:52:08.360Z,2024-04-04T16:52:08.360Z
660edaf69044d763190ae39c,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712249590,YUMPAG,#0bb97d,success,2024-04-04T16:53:10.293Z,2024-04-04T16:53:10.293Z
660edb349044d763190aed76,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712249652,YUMPAG,#0bb97d,success,2024-04-04T16:54:12.315Z,2024-04-04T16:54:12.315Z
660edb729044d763190af6af,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249714,YUMPAG,#0bb97d,success,2024-04-04T16:55:14.301Z,2024-04-04T16:55:14.301Z
660edbb09044d763190b008b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712249776,YUMPAG,#0bb97d,success,2024-04-04T16:56:16.186Z,2024-04-04T16:56:16.186Z
660edbee9044d763190b0a2b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249838,YUMPAG,#0bb97d,success,2024-04-04T16:57:18.141Z,2024-04-04T16:57:18.141Z
660edc2c9044d763190b13d9,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249900,YUMPAG,#0bb97d,success,2024-04-04T16:58:20.034Z,2024-04-04T16:58:20.034Z
660edc699044d763190b1d67,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712249961,YUMPAG,#0bb97d,success,2024-04-04T16:59:21.997Z,2024-04-04T16:59:21.997Z
660edca79044d763190b27a9,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,5,1712250023,YUMPAG,#0bb97d,success,2024-04-04T17:00:23.936Z,2024-04-04T17:00:23.936Z
660edce59044d763190b31b3,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,5,1712250085,YUMPAG,#0bb97d,success,2024-04-04T17:01:25.874Z,2024-04-04T17:01:25.874Z
660edd239044d763190b3af5,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,6,1712250147,YUMPAG,#0bb97d,success,2024-04-04T17:02:27.805Z,2024-04-04T17:02:27.805Z
660edd619044d763190b4465,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,5,1712250209,YUMPAG,#0bb97d,success,2024-04-04T17:03:29.782Z,2024-04-04T17:03:29.782Z
660edd9f9044d763190b4ed2,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250271,YUMPAG,#0bb97d,success,2024-04-04T17:04:31.729Z,2024-04-04T17:04:31.729Z
660edddd9044d763190b58f9,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250333,YUMPAG,#0bb97d,success,2024-04-04T17:05:33.674Z,2024-04-04T17:05:33.674Z
660ede1b9044d763190b6239,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250395,YUMPAG,#0bb97d,success,2024-04-04T17:06:35.620Z,2024-04-04T17:06:35.620Z
660ede599044d763190b6be1,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250457,YUMPAG,#0bb97d,success,2024-04-04T17:07:37.560Z,2024-04-04T17:07:37.560Z
660ede979b78e91da20f2021,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712250519,YUMPAG,#0bb97d,success,2024-04-04T17:08:39.526Z,2024-04-04T17:08:39.526Z
660eded59b78e91da20f2a50,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250581,YUMPAG,#0bb97d,success,2024-04-04T17:09:41.441Z,2024-04-04T17:09:41.441Z
660edf139b78e91da20f3395,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712250643,YUMPAG,#0bb97d,success,2024-04-04T17:10:43.371Z,2024-04-04T17:10:43.371Z
660edf515fae1356048d0ed2,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,4,1712250705,YUMPAG,#0bb97d,success,2024-04-04T17:11:45.293Z,2024-04-04T17:11:45.293Z
660edf8f5fae1356048d18fb,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712250767,YUMPAG,#0bb97d,success,2024-04-04T17:12:47.233Z,2024-04-04T17:12:47.233Z
660edfcd5fae1356048d229f,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712250829,YUMPAG,#0bb97d,success,2024-04-04T17:13:49.178Z,2024-04-04T17:13:49.178Z
660ee00b5fae1356048d2be1,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712250891,YUMPAG,#0bb97d,success,2024-04-04T17:14:51.125Z,2024-04-04T17:14:51.125Z
660ee0491580b506a80810b5,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712250953,YUMPAG,#0bb97d,success,2024-04-04T17:15:53.089Z,2024-04-04T17:15:53.089Z
660ee087be18ca0d68c294dc,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,3,1712251015,YUMPAG,#0bb97d,success,2024-04-04T17:16:55.021Z,2024-04-04T17:16:55.021Z
660ee0c4be18ca0d68c29ca2,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251076,YUMPAG,#0bb97d,success,2024-04-04T17:17:56.952Z,2024-04-04T17:17:56.952Z
660ee10292f6fa74d82dd740,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251138,YUMPAG,#0bb97d,success,2024-04-04T17:18:58.931Z,2024-04-04T17:18:58.931Z
660ee1401f031aab8f7b3d44,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251200,YUMPAG,#0bb97d,success,2024-04-04T17:20:00.863Z,2024-04-04T17:20:00.863Z
660ee17e1f031aab8f7b455c,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251262,YUMPAG,#0bb97d,success,2024-04-04T17:21:02.797Z,2024-04-04T17:21:02.797Z
660ee1bc1f031aab8f7b4d4e,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251324,YUMPAG,#0bb97d,success,2024-04-04T17:22:04.745Z,2024-04-04T17:22:04.745Z
660ee1faaa88cc848a6e106b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251386,YUMPAG,#0bb97d,success,2024-04-04T17:23:06.708Z,2024-04-04T17:23:06.708Z
660ee238852c82238edc79fc,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251448,YUMPAG,#0bb97d,success,2024-04-04T17:24:08.660Z,2024-04-04T17:24:08.660Z
660ee276a452e985c3f5ca92,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251510,YUMPAG,#0bb97d,success,2024-04-04T17:25:10.603Z,2024-04-04T17:25:10.603Z
660ee2b433b9ac53912bb24c,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251572,YUMPAG,#0bb97d,success,2024-04-04T17:26:12.540Z,2024-04-04T17:26:12.540Z
660ee2f233b9ac53912bba50,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251634,YUMPAG,#0bb97d,success,2024-04-04T17:27:14.490Z,2024-04-04T17:27:14.490Z
660ee33033b9ac53912bc295,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251696,YUMPAG,#0bb97d,success,2024-04-04T17:28:16.433Z,2024-04-04T17:28:16.433Z
660ee36e33b9ac53912bcaa5,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712251758,YUMPAG,#0bb97d,success,2024-04-04T17:29:18.476Z,2024-04-04T17:29:18.476Z
660ee3ae33b9ac53912bd316,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712251822,YUMPAG,#0bb97d,success,2024-04-04T17:30:22.536Z,2024-04-04T17:30:22.536Z
660ee3ec33b9ac53912bdb63,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712251884,YUMPAG,#0bb97d,success,2024-04-04T17:31:24.516Z,2024-04-04T17:31:24.516Z
660ee42a33b9ac53912be33f,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712251946,YUMPAG,#0bb97d,success,2024-04-04T17:32:26.440Z,2024-04-04T17:32:26.440Z
660ee46c96a648ae28184b10,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252012,YUMPAG,#0bb97d,success,2024-04-04T17:33:32.789Z,2024-04-04T17:33:32.789Z
660ee4aa96a648ae281852f4,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252074,YUMPAG,#0bb97d,success,2024-04-04T17:34:34.734Z,2024-04-04T17:34:34.734Z
660ee4e896a648ae28185af6,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712252136,YUMPAG,#0bb97d,success,2024-04-04T17:35:36.689Z,2024-04-04T17:35:36.689Z
660ee52696a648ae281862d9,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252198,YUMPAG,#0bb97d,success,2024-04-04T17:36:38.678Z,2024-04-04T17:36:38.678Z
660ee56496a648ae28186a4e,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712252260,YUMPAG,#0bb97d,success,2024-04-04T17:37:40.576Z,2024-04-04T17:37:40.576Z
660ee5a296a648ae28187213,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252322,YUMPAG,#0bb97d,success,2024-04-04T17:38:42.523Z,2024-04-04T17:38:42.523Z
660ee5e096a648ae28187a44,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252384,YUMPAG,#0bb97d,success,2024-04-04T17:39:44.470Z,2024-04-04T17:39:44.470Z
660ee61e96a648ae281881ec,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252446,YUMPAG,#0bb97d,success,2024-04-04T17:40:46.415Z,2024-04-04T17:40:46.415Z
660ee65c96a648ae281889b5,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252508,YUMPAG,#0bb97d,success,2024-04-04T17:41:48.378Z,2024-04-04T17:41:48.378Z
660ee69a96a648ae28189189,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252570,YUMPAG,#0bb97d,success,2024-04-04T17:42:50.300Z,2024-04-04T17:42:50.300Z
660ee6d696a648ae2818993d,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712252630,YUMPAG,#0bb97d,success,2024-04-04T17:43:50.361Z,2024-04-04T17:43:50.361Z
660ee71396a648ae2818a159,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712252691,YUMPAG,#0bb97d,success,2024-04-04T17:44:51.980Z,2024-04-04T17:44:51.980Z
660ee75196a648ae2818a91b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252753,YUMPAG,#0bb97d,success,2024-04-04T17:45:53.927Z,2024-04-04T17:45:53.927Z
660ee78f96a648ae2818b203,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712252815,YUMPAG,#0bb97d,success,2024-04-04T17:46:55.877Z,2024-04-04T17:46:55.877Z
660ee7cd96a648ae2818ba1b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712252877,YUMPAG,#0bb97d,success,2024-04-04T17:47:57.838Z,2024-04-04T17:47:57.838Z
660ee80b96a648ae2818c213,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712252939,YUMPAG,#0bb97d,success,2024-04-04T17:48:59.760Z,2024-04-04T17:48:59.760Z
660ee84996a648ae2818c98d,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253001,YUMPAG,#0bb97d,success,2024-04-04T17:50:01.703Z,2024-04-04T17:50:01.703Z
660ee88796a648ae2818d125,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253063,YUMPAG,#0bb97d,success,2024-04-04T17:51:03.648Z,2024-04-04T17:51:03.648Z
660ee8c596a648ae2818d924,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253125,YUMPAG,#0bb97d,success,2024-04-04T17:52:05.603Z,2024-04-04T17:52:05.603Z
660ee90396a648ae2818e0e0,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253187,YUMPAG,#0bb97d,success,2024-04-04T17:53:07.553Z,2024-04-04T17:53:07.553Z
660ee94196a648ae2818e845,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253249,YUMPAG,#0bb97d,success,2024-04-04T17:54:09.488Z,2024-04-04T17:54:09.488Z
660ee97f96a648ae2818f0b2,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253311,YUMPAG,#0bb97d,success,2024-04-04T17:55:11.430Z,2024-04-04T17:55:11.430Z
660ee9bd96a648ae2818f891,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253373,YUMPAG,#0bb97d,success,2024-04-04T17:56:13.374Z,2024-04-04T17:56:13.374Z
660ee9fb96a648ae281900ff,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253435,YUMPAG,#0bb97d,success,2024-04-04T17:57:15.189Z,2024-04-04T17:57:15.189Z
660eea3996a648ae28190861,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253497,YUMPAG,#0bb97d,success,2024-04-04T17:58:17.135Z,2024-04-04T17:58:17.135Z
660eea77d3f0dca700f30813,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253559,YUMPAG,#0bb97d,success,2024-04-04T17:59:19.076Z,2024-04-04T17:59:19.076Z
660eeab5d3f0dca700f30ff3,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253621,YUMPAG,#0bb97d,success,2024-04-04T18:00:21.036Z,2024-04-04T18:00:21.036Z
660eeaf2d3f0dca700f3177b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253682,YUMPAG,#0bb97d,success,2024-04-04T18:01:22.969Z,2024-04-04T18:01:22.969Z
660eeb30d3f0dca700f31f0f,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712253744,YUMPAG,#0bb97d,success,2024-04-04T18:02:24.959Z,2024-04-04T18:02:24.959Z
660eeb6ed3f0dca700f326cd,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253806,YUMPAG,#0bb97d,success,2024-04-04T18:03:26.855Z,2024-04-04T18:03:26.855Z
660eebacd3f0dca700f32ec5,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253868,YUMPAG,#0bb97d,success,2024-04-04T18:04:28.804Z,2024-04-04T18:04:28.804Z
660eebead3f0dca700f3363d,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253930,YUMPAG,#0bb97d,success,2024-04-04T18:05:30.750Z,2024-04-04T18:05:30.750Z
660eec28d3f0dca700f33dbe,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712253992,YUMPAG,#0bb97d,success,2024-04-04T18:06:32.698Z,2024-04-04T18:06:32.698Z
660eec66d3f0dca700f3459d,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712254054,YUMPAG,#0bb97d,success,2024-04-04T18:07:34.631Z,2024-04-04T18:07:34.631Z
660eeca4d3f0dca700f34d3b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,2,1712254116,YUMPAG,#0bb97d,success,2024-04-04T18:08:36.589Z,2024-04-04T18:08:36.589Z
660eece2d3f0dca700f3549b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712254178,YUMPAG,#0bb97d,success,2024-04-04T18:09:38.624Z,2024-04-04T18:09:38.624Z
660eed20d3f0dca700f35c59,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712254240,YUMPAG,#0bb97d,success,2024-04-04T18:10:40.468Z,2024-04-04T18:10:40.468Z
660eed5ed3f0dca700f3643b,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,1,1712254302,YUMPAG,#0bb97d,success,2024-04-04T18:11:42.462Z,2024-04-04T18:11:42.462Z
660eed9cd3f0dca700f36be1,6602d6d8b9f866224ef72699,6602d8271667db018ca164dc,CO,0,1712254364,YUMPAG,#0bb97d,success,2024-04-04T18:12:44.346Z,2024-04-04T18:12:44.346Z
